review_id,asin,title,rating,date,reviewer_name,verified_purchase,body,helpful_count,crawl_date
customer_review-R1ZXNS5UHVI5ZA,B0B348PSL7,Serums but no label on what they are,3.0,"February 12, 2025",Bristol,1,I assume they work but labels don't tell you what each serum is. So I have no idea what they're suppose to be targeting.,0,2025-04-15 12:42:37
customer_review-R3M4DFRN6T9A1S,B0B348PSL7,A must buy and try!,5.0,"March 20, 2023",The Thrifty Diva,1,,114,2025-04-15 12:42:39
customer_review-R10N8CSS6I6LHH,B0B348PSL7,Seem to work,5.0,"November 13, 2024",Pinkypink94,1,"I barely try my first bottle and almost done with it. I love it. Seems to work very will I can see my skin texture, fine line slow fading better then my previous serum bottle did for my skin. Doesnt bother my skin at all. The bottle size is good for an example size. Can't wait to try all of them before purchasing the big bottle.",0,2025-04-15 12:42:39
customer_review-R1WM1VDUKPYCDO,B0B348PSL7,Love this,4.0,"August 31, 2024",The Phillips,1,I really like 3 of them but it’s a little Sticky but it’s Moisturizing my skin so after a few minutes it feels better and a Glow on my skin appears,0,2025-04-15 12:42:39
customer_review-RSR4GK449O93Z,B0B348PSL7,Comparable to Higher Priced Serums.,5.0,"December 17, 2024",Jerseygirlonthego,1,These are really lovely. They don’t make my skin oily or sticky. They seem to have a slight tightening effect. I will be buying these again.,0,2025-04-15 12:42:40
customer_review-R1ZVZZKS9ENQNN,B0B348PSL7,serums that work,5.0,"June 9, 2024",rooqs,1,"I love this serum discovery kit! This is my year of skin care product discovery/testing, as I have mature combination skin with hyperpigmentation and texture issues I'm trying to ""fix"". This variety pack is perfect as one's skin is not always looking or feeling the same day in and day out. Based on the weather, your activities and your environment your skin may need different things to soothe it. This has 4 different serums, all can be used together, or at different times, and left my skin feeling and looking great. Used now for a little over a month, so these serums although in small containers, will last a long while. Will be purchasing more products from this brand in the future as I'm very happy with these serums.",6,2025-04-15 12:42:40
customer_review-RZMXW1BPH74IV,B0B348PSL7,Meh,3.0,"November 29, 2024",indira balkaran,1,It was fun as part of a skincare routine but I didn't notice it doing anything for my skin at all. I'm glad I bought this mini trial pack to test them all out. No pros but a con was it is slightly sticky to the touch. Sometimes I would wear alone and it didn't feel right because of the stickyness. It is better when worn under moisturizer.,2,2025-04-15 12:42:40
customer_review-R18RTH5MM3E4MR,B0B348PSL7,Amazing Deep serum,5.0,"October 11, 2024",GLORIA NWADI,1,,7,2025-04-15 12:42:40
customer_review-R280OKOPOFHCBW,B0B348PSL7,Good for travel but smaller than expected,3.0,"November 24, 2024",steffyy,1,"The serum kit is great for travel, but I did find the sizes a bit smaller than I expected. While they’re perfect for short trips, they might not last as long for daily use over time. However, the variety of serums is still a nice way to try out different products without committing to full sizes. Overall, it’s a convenient and compact set, just a bit smaller than anticipated.",0,2025-04-15 12:42:40
customer_review-R32H6KNGM8ERXW,B0B348PSL7,Amazing!!!,5.0,"June 4, 2024",Kirsten,1,"After watching a lot of TikTok videos about Korean skincare I had to put this in my cart!! They are trial size but a little goes a long way and I’ve been using them consistently for 2 months & barely running out. I’ve gotten so many compliments on my skin even after 1 week of using it & now I feel confident going out without wearing makeup

Calming Serum - AM antioxidant after toner
Glow Serum - AM after Calming Serum
Revive Serum - PM after toner
Glow Deep Serum (Hydroquinone) - PM after tretinoin; Use every night for 3-4 months then Slowly wean off for 6 months",18,2025-04-15 12:42:40
customer_review-R2PLSOLJACKTK3,B0B348PSL7,Small but mighty!,5.0,"November 23, 2024",Fernando Alberto Martinez,1,There are small but I like how my skin feels. I do recommend the product. I want to update in a month,0,2025-04-15 12:42:40
customer_review-R2FGR2H9NPB3LR,B0B348PSL7,Skincare,5.0,"November 5, 2024",Roxanne,1,The best intro bundle it lasted me quite a while like yr+ lil goes a long way for me atleast my favorite is the tea tree and revive and the glow.,0,2025-04-15 12:42:43
customer_review-R2AGMRQVPGSZQK,B0B348PSL7,Great starter,5.0,"November 14, 2024",Karla,1,It is so nice if you are looking to try this brand but you are not sure which toner will be a better fit for you!,0,2025-04-15 12:42:43
customer_review-R1QE962WOAT46C,B0B348PSL7,nice,5.0,"November 30, 2024",Fae,1,make my skin shiny!no smell,0,2025-04-15 12:42:43
customer_review-R3FJDW0O58KCRB,B0B348PSL7,Perfect!,5.0,"October 20, 2024",Andrea Brown,1,"The perfect trial pack! I couldn’t be happier with all the Beauty of Joseon products I have, and this little set is one of my favorites",0,2025-04-15 12:42:43
customer_review-R2Z4OCSKRQIQJA,B0B348PSL7,Treatment sample serums,5.0,"July 21, 2024",Connie Bolado,1,"I was going to get the Green Tea for LED Treatments but when I saw they had the sampler pack & for the price, I said let me try.
So far good. I still have the Glow serum & the Glow Deep serum to try.
Would recommend before your Retinal ( depending on your skin issues or on top & press, don’t drag)",0,2025-04-15 12:42:43
customer_review-R1L7KNC98FLUMK,B0B348PSL7,Ligeros,4.0,"March 30, 2024",Pitta,1,"Me gustaron mucho, estos serum son ligeros y no se hacen grumos al aplicar otros productos, soy piel sensible mi piel recibió muy bien los productos no tienen olor ,le doy 4 estrellas porque uno llegó abierto y se derramó fuera de eso su empaque me gustó.",6,2025-04-15 12:42:43
customer_review-R37A46AT285MT0,B0B348PSL7,Works,4.0,"April 19, 2024",Jade2Go,1,Seems it has been sitting on a shelf for a while but it does work not magically but it’s slow process I only got this for two weeks and used it for short time,2,2025-04-15 12:42:43
customer_review-R1LKWOLPNP9LBN,B0B348PSL7,Works Great!,5.0,"September 14, 2024",SB,1,I can honestly say I see a difference in my skin after using these. I do layer them throughout the week but not everyday depending on the needs of my skin I would repurchase,0,2025-04-15 12:42:43
customer_review-R2Y7X11PDE2O0N,B0B348PSL7,Great for finding which one works for you,5.0,"September 27, 2024",Ana Centeno,1,"The pack brings four different type of serums, this is great when you are trying to find which one could work best for your skin.",3,2025-04-15 12:42:43
customer_review-R19LBPSWCMR5V2,B0B348PSL7,Products are all great but so tiny and not all worked for me,4.0,"September 12, 2023",Amazon Customer,1,"I got this set to try all the serums to see if I liked any of them enough to buy the bigger versions. They were all okay, but the snail mucin and ginseng one was my favorite by far. It was light weight and hydrating. I have sensitive skin and felt no irritation. If you’re familiar with the cosrx snail mucin (still a good product), I liked this one so much more. For the other serums, i couldn’t really tell that much of a positive difference in my face. But none left any negative side effects. If you’re looking to try their serums before getting the bigger bottles, i would recommend this set.",41,2025-04-15 12:42:43
customer_review-R2KT5B28L36F8E,B0B348PSL7,Nice little test bottles,5.0,"September 14, 2024",Qutell Moncur,1,This is good for anyone who doesn't want to get the full size bottle without testing or someone who doesn't want to travel with their size bottle on a trip.,0,2025-04-15 12:42:46
customer_review-R1V5938QYGA6AQ,B0B348PSL7,Good,4.0,"April 4, 2024",L. Mixon,1,I really like the Deep Glow and Glow Serums. The other ones was just ok. They break me out which is a plus. I have very sensitive skin.,0,2025-04-15 12:42:46
customer_review-R1MJU0263D9T4E,B0B348PSL7,Luminous skin!,5.0,"August 12, 2024",Monserrat McCoy,1,"I’ve been using this serum for a few days but definitely I can see my face with a glow a brightness. It makes to feel my skin more smooth and moisturized. It absorbs quick, no scents.
This is a must try.",6,2025-04-15 12:42:46
customer_review-R11X6IYO54IMZK,B0B348PSL7,Love these,5.0,"September 19, 2024",Amanda,1,I loved all of them I’m glad I got to try them out with the smaller sizes before purchasing the big bottles,0,2025-04-15 12:42:46
customer_review-R1ZQ05B0UV6L8V,B0B348PSL7,Meh…,3.0,"April 30, 2024",Slacking off,1,"I was new to these serums and bought this set to try them out. They are very small and cute. Almost too small, making me think it would be difficult to use the dropper to get the last bit out.

They come with a description of what they are, but not much else in terms of instructions. I guess they leave it up to your creativity on how many to layer and in what sequence? Did not see any good effects above my usual skin care. I lost interest after a few trial of various sequences. Won’t be buying any of them again.",9,2025-04-15 12:42:46
customer_review-RBXEL3AX8BDJP,B0B348PSL7,Highly recommend,5.0,"June 1, 2024",Maria,1,As the title states I highly recommend this to anyone looking into getting a bigger bottle from this brand as you can test out what works well with your skin and what has good results the bottles are small but they last a while I’d say you get about 12 full uses with the little squeeze thing until you start running out.,2,2025-04-15 12:42:46
customer_review-R3K30WNEOHQDUO,B0B348PSL7,Very small sizes,4.0,"April 16, 2024",Meghana,1,Didn’t understand the usage of each serum maybe because they are too small. Loved the calming serum though,3,2025-04-15 12:42:46
customer_review-R1704HGB2VDMGU,B0B348PSL7,Great product! Small in size,4.0,"April 3, 2024",Douchi,1,I love this line! The serums work well with my sensitive skin. I wish they had bigger bottles for these sets though.,14,2025-04-15 12:42:46
customer_review-R1PB9H3PME3OFZ,B0B348PSL7,These are a little sticky on the skin.,3.0,"October 15, 2024",CB18,1,I liked the consistency of the serums going on but over time they get sticky on your face.,0,2025-04-15 12:42:46
customer_review-RCXG5JW604XH2,B0B348PSL7,I wish I would of bought this sooner!!,5.0,"March 22, 2024",Laila Taylor,1,"I have been using a combination of these the past week and my skin is glowing!!! I pay a good amount for skin care and I think I have been missing these products in my life. Im 36 & I am fighting dullness in my skin and these serums wakeup my skin like none other. They aren't greasy, they just give a nice glow to the face.",3,2025-04-15 12:42:46
customer_review-RQ1K8UU5TSNAK,B0B348PSL7,Love beauty of Joseon,5.0,"March 8, 2024",Rachel simon,1,Absolutely love this product. I was able to try different ones and see what I like. I love them all but I was able to see which ones my skin needed and they lost a really long time even though they were so small they’re calming serum is amazing and so is there deep glow and revive serum I love this brand so much I love using all natural products that get such a good result,16,2025-04-15 12:42:49
customer_review-R12P1U85KHWPWF,B0B348PSL7,Beauty of Joseon,3.0,"October 31, 2024",Micheal,1,Product too small,0,2025-04-15 12:42:49
customer_review-R3Y4JA1XVHX4N,B0B348PSL7,Great purchase before buying full size!,5.0,"March 9, 2023",amazonuser,1,"I was having trouble deciding which Beauty of Joseon serum would be best for my routines so I purchased this small set to test out. I am happy I did because I was able to hone in on some favorites and purchase the full size. The bottles are small, 10 mL, but it’s more than enough to test out for a few days to get a feel for the product.

My favorite was the Glow - Propolis, I will purchase a full size of that as well as the Revive and Calm serums to switch off and use AM/PM as I see fit. All were well formulated, didn’t cause any irritation, no scent, a quick absorbing formula, and left my skin looking glowy and hydrated.",18,2025-04-15 12:42:49
customer_review-R3JGQ98Y7G47I9,B0B348PSL7,Nice to have.,5.0,"August 27, 2024",Melanine,1,Nice kit so you can try and see which one works best for you.,0,2025-04-15 12:42:49
customer_review-RCO6G1SRCG01O,B0B348PSL7,Sticky at all,3.0,"October 13, 2024",Lam Hy,1,Not work for oily skin,0,2025-04-15 12:42:49
customer_review-R3LKC1ZAMNKIEO,B0B348PSL7,Super Buenos,5.0,"September 7, 2024",Blanca Perez,1,Todos son serios increíblemente buenos... voy a comprarlos nuevamente,0,2025-04-15 12:42:49
customer_review-R28G0Z6D0NQ2I1,B0B348PSL7,Beauty of joseon,5.0,"July 1, 2024",Horrible,1,"When I’m telling you, this has been the best product I have gotten. I don’t know what you’re doing. If you don’t get this Korean products can’t never go wrong.",2,2025-04-15 12:42:49
customer_review-R10X60QCZK63M2,B0B348PSL7,"If you are thinking about it, just do it (it's good for the economy)",5.0,"December 2, 2023",Lin,1,"As someone who has combo-senstive skin (with an oily T zone..) and very skeptical when it comes to what im putting on my face, implementing this product into my day-to-day routine has definitely improved my skin.
These are the first serums I have ever bought and i will definitely be sticking to these ones. My skin is more hydrated and very soft/smooth.
P.s it can be a tad bit sticky but not too much to the point where you can feel it without touching it :))
10/10 would recommend !",8,2025-04-15 12:42:50
customer_review-R1DQ5VKYYPXKG,B0B348PSL7,Really glowy,4.0,"February 12, 2023",smb,1,"Really good hydration and the glow serums realllly show. I can’t tell much with the green tea calming and the repair one. The bottle sizes are really cute and small but definitely allow quite a few uses out of them. They’re a good size for giving a try and long enough to see results and still have some left. Been using two in the day and two at night for about a week, given that, I think it will last me like 3-4 more weeks. Worth a try",19,2025-04-15 12:42:50
customer_review-R2PHGU6JLSROPV,B0B348PSL7,Gave me a rash…Trial pack was a good idea,3.0,"February 13, 2024",Carla,1,"I purchased the set of 4 to try each. I like the glow and deep glow ones, they feel nice and give a gentle glow. The green tea feels like nothing at all but seems to improve redness a bit. I did not enjoy the ginseng one, it caused a mild allergic reaction on my face in the form of a rash.

Three days later and I still have a rash. Had to take steroid medication to ease swelling. My eyelids are swollen too!",33,2025-04-15 12:42:50
customer_review-R43UCMELEVBFN,B0B348PSL7,Amazing,5.0,"July 19, 2024",Scott M.,1,These are amazing. I can’t figure out which one I like best. Leaves your skin dewy and soft,3,2025-04-15 12:42:52
customer_review-R381YKS8NF89BB,B0B348PSL7,Very nice,5.0,"January 25, 2024",Mary Kent,1,"Very nice way to explore my skin care needs. The packaging is so elegant. I am half way through the first bottle, and can see positive results. No irritation at all with these products. I look forward to exploring the rest of the pack. I'm keeping notes. so I can reorder the full size of the most effective product for myself.",3,2025-04-15 12:42:52
customer_review-R1E9U3XTJEOSIE,B0B348PSL7,All about the glow,5.0,"May 7, 2024",Cindy Mushnick,1,These small bottles are a great way to try these fantastic products! I especially like Glow and Deep Glow. I find I don't need much foundation or facial products when I use either of these two products!,0,2025-04-15 12:42:52
customer_review-R3CHQG3U8RXC0R,B0B348PSL7,This came in mini sizes!,2.0,"December 15, 2024",Auriauna Bivins,1,I ordered the product thinking I was getting a Black Friday deal but my eyes deceived me when I saw the size of the package. It’s not bigger than the size of my hand for all 4 face serum's in the box.,0,2025-04-15 12:42:52
customer_review-R1LB8ANS5C88V8,B0B348PSL7,Great way to sample,5.0,"May 27, 2024",Haley,1,I bought this for my mom. She enjoyed trying each of the products. These bottles are small enough to try each one without too few product.,0,2025-04-15 12:42:52
customer_review-R2B5FU8UREPH6H,B0B348PSL7,Love these!,5.0,"November 26, 2023",Shamie,1,"If you’re looking for some Korean skincare to try out, this is a good starter set! They have 2 glow serums, a calming serum, and a revive serum. I love them all and have seen positive effects from there. I use them at different times and not all at once. Would recommend if you want to gift this to someone or just want to try out some of this brand’s products!",3,2025-04-15 12:42:52
customer_review-R3G5S50BVTKDPR,B0B348PSL7,Works great !,5.0,"April 24, 2024",Anastasia,1,"This cosmetic something else!
Haven’t expected what could work in my age 40+
But it’s works and absolutely love the result . Skin smooth in one use , fresh and young looking! Highly recommend this serum series.",10,2025-04-15 12:42:52
customer_review-R36GCOXI54RO8D,B0B348PSL7,No English instruction!,3.0,"September 11, 2024",Michael J. Warner,1,Need English please.,0,2025-04-15 12:42:52
customer_review-RYMUZ70GPG1RS,B0B348PSL7,So far so good,5.0,"May 21, 2024",Customer 758,1,I have very sensitive skin and was skeptical about trying these but so far I haven't had any breakouts which is great. Will continue to use.,0,2025-04-15 12:42:53
customer_review-R2NVWBREPR0R7R,B0B348PSL7,Didn’t notice a difference in my skin,5.0,"August 7, 2024",LAW,1,Didn’t notice a difference in my skin,0,2025-04-15 12:42:53
customer_review-R355TO7AOW3U6L,B0B348PSL7,Love this product.,5.0,"May 4, 2024",Ferguson,1,"I absolutely love the product. The only thing I didn’t like about it is , the bottles there are half empty., Little bit disappointed about that.",0,2025-04-15 12:42:55
customer_review-R2N1S2DO07NHQP,B0B348PSL7,they give me acne,2.0,"December 3, 2024",Claudia,1,"I don't know why but whenever I use these serums, I get acne and have to stop using them for some time. Then I use them again, and the same thing happens... just weird.",0,2025-04-15 12:42:55
customer_review-R2IQWBG1577CUG,B0B348PSL7,Excelente,5.0,"March 22, 2024",Gmelo,1,"Los sueros son magníficos todos, he visto un cambio positivo en mi cutis, los combino según mi necesidad, la cara súper fresca e hidratada, y el artículo llegó súper rapido",2,2025-04-15 12:42:55
customer_review-R2OS3Z657LWYER,B0B348PSL7,I’m kind of nervous:,3.0,"May 25, 2023",PJ,1,"I received the product two days ago and started with the snail mucin and a bunch of small puss pockets are forming on my eyes and little red zits are on my face, red patches are developing in random places where I’ve applied this product, and my left eye in becoming more and more tender. Then I used the calming one and the zits and rash went away over night. I’m just going to throw away the mucin and reuse the dropper bottle for something else. The other products work well. It’s been about four days now and I already see an improvement in my complexion and the texture of my skin.",4,2025-04-15 12:42:55
customer_review-R2AL152Q7ZTAKI,B0B348PSL7,Nice texture,4.0,"February 26, 2023",diamond,1,"These serums goes on your skin very smooth ,absorbs well and is unscented. I tried the mini multi set they are all appealing especially the ginseng & the propolis with niacinamide its hydrating and the texture is very nice not sticky at all. I do recommend.",3,2025-04-15 12:42:55
customer_review-RTMP67L3682H4,B0B348PSL7,I ordered 2 FULL size bottles after the trial sizes.,5.0,"February 16, 2023",mominator!,1,"I was using my daughter's COSRX Snail mucin on my raw skin after a sunburn & THAT was awesome. (of course I ordered a bottle!) Then I tried these cuties & purchased full bottles of the GLOW SERUM & GINGER stuff. The serums are divine to use & you can feeeeeel the ""healing."" My raw skin was attended to, healed & now as soft as a baby's skin! I'm 58 & these are just beautiful.",7,2025-04-15 12:42:55
customer_review-R1OXMN3YHJGUFG,B0B348PSL7,Great for Skin,5.0,"March 17, 2024",Vanessa,1,I ordered the multipack and honestly noticed a difference in my skin. My skin was left hydrated and even some dark marks were becoming lighter.,3,2025-04-15 12:42:55
customer_review-R3L6F1CIZXU7LR,B0B348PSL7,"Look really nice, got it on promotion during prime day! Really good deal",5.0,"July 23, 2024",Karol Bernardo,1,,0,2025-04-15 12:42:55
customer_review-R1BNL6QPPWGSKS,B0B348PSL7,Beauty of Joseon Serum Line (Hanbang Serum Discovery Kit,5.0,"February 5, 2024",silvia,1,My face would get puffy after applying the product on my face but it was very buttery looking skin and smooth as well great gift to give away very cute,0,2025-04-15 12:42:55
customer_review-R2UWOKYLVNHKFH,B0B348PSL7,Amazing,5.0,"May 5, 2024",Morena Paulino,1,I have love this and use for a month,0,2025-04-15 12:42:55
customer_review-RE42W3QBW0M1O,B0B348PSL7,She's glowyyyyy,5.0,"September 7, 2023",lily,1,"I've received so many compliments about my skin since using this product I first bought these for my makeup base but they can be used for an everyday look too, I feel like the best way to use this product is to use your serum and finish it with your sunscreen and some rosewater😩😩😩😩 …. Saves lives.",51,2025-04-15 12:42:58
customer_review-RHPFYP9172WSV,B0B348PSL7,I’m excited to try these,5.0,"November 21, 2023",Elizabeth G,1,,10,2025-04-15 12:42:58
customer_review-R2V13A9CUPWHED,B0B348PSL7,Not sure if these are real,3.0,"June 15, 2023",A. Rian,1,When I purchased these I didn’t know it was from a third party seller. I thought it was directly from Beauty of Joseon. I’m concerned they are fake. Every one of the serums I’ve used has a burning sensation on my face. I gave them a try several times and every time I get this burning sensation. I have the calming serum directly from BOJ and I love it! Feels good on my face. The one from this company doesn’t feel the same.,5,2025-04-15 12:42:58
customer_review-RCJJBPYVADIPZ,B0B348PSL7,Was not fully filled,3.0,"January 3, 2024",Richie Abreu,1,I was soo excited for the product to come in but to my disappointment one of the bottle was 2/3 filled?? Compare to others?? The product was not cheap either. I’m wondering if this was a returned/used bottle and they repackaged it and mail it to me,0,2025-04-15 12:42:58
customer_review-RHCUCAATD2N4N,B0B348PSL7,Love this,5.0,"February 8, 2023",kaymi,1,"I really love this product, they make my skin feel soft and hydrated. I use two at night and two in the morning, I don’t know a lot about skin care that’s why I opted for the small bottles to try them out. It’s been about a month and I’ve used them consistently and they are still about half full. Definitely recommend!",4,2025-04-15 12:42:58
customer_review-R1P38ENT60H6X8,B0B348PSL7,It's interesting,4.0,"August 3, 2023",Jae,1,I think it's nice for the skin I just don't like how it feeps really sticky.,2,2025-04-15 12:42:58
