review_id,asin,title,rating,date,reviewer_name,verified_purchase,body,helpful_count,crawl_date
customer_review-R1B23QTYXZLSCG,B09N8NGJ77,Love,5.0,"November 19, 2024",Megan,1,"Non-tightening, hydrating, subtle and inviting sent, felt good on my face and not just my body, lather very well, glowing skin, redness on arms, face, and chest reduced, and effects lasts to the next day :)",0,2025-04-15 12:38:40
customer_review-R34MO60FE2OFTF,B09N8NGJ77,Lathers very nicely and doesn’t break out skin,5.0,"May 27, 2024",Whitney Renee Joseph,1,I love this soap .. my daughter has oily skin and she loves it . I have dryer skin and it doesn’t break out my skin . We have been using this line for months and we love it . We were using the gel wash facial wash but it didn’t last long between the two of us so I decided to try to the soap . Love it I have no complaints .,4,2025-04-15 12:38:40
customer_review-R20WVN5VRWBS0U,B09N8NGJ77,My favorite,5.0,"September 15, 2024",Amazonian Vibe,1,I used this low ph balance soap to cleanse my oily skin. It keeps my skin clean and hydrated. I wish it came in bigger size.,0,2025-04-15 12:38:40
customer_review-R3E82FRIWHPUPG,B09N8NGJ77,Bueno,5.0,"November 9, 2024",Me llegó incompleto sin la tabla,1,Bueno,0,2025-04-15 12:38:40
customer_review-R1PDNO9LD7R5OO,B09N8NGJ77,Love!,5.0,"September 20, 2024",Kindle Customer,1,"Soap has a small scent to it, feels great on my skin.",0,2025-04-15 12:38:40
customer_review-R2HWUWGH4G3Q2I,B09N8NGJ77,Me encantó,5.0,"August 19, 2024",Fitbit lover 😁,1,"Amo esta marca, me encanta el jabón",0,2025-04-15 12:38:40
customer_review-R3R2CJ74QI7HPG,B09N8NGJ77,Excelente para tu piel,5.0,"February 23, 2024",Cristian,1,"Este jabón es muy bueno sobre todo si tienes una piel grasosa, yo particularmente lo uso solo para lavarme la cara en la noche, antes lo usaba dos veces al día, en la mañana y antes de acostarme, pero noté que me resecaba un poco la piel, mejoró usándolo sólo una vez al día.",2,2025-04-15 12:38:40
customer_review-R2GSIXNN3RZJ6F,B09N8NGJ77,Works great,5.0,"August 28, 2024",Angelic,1,Would purchase again,0,2025-04-15 12:38:40
customer_review-R26TRNGFOK7O28,B09N8NGJ77,100% recommended,5.0,"May 17, 2024",Luz Kim Sanchez,1,My scrubbing this soap in your hands you'll immediately notice how good it is!! I use this soap just for my face and I'm ready to buy 10+ more,0,2025-04-15 12:38:40
customer_review-R1MFP2G50NQZRD,B09N8NGJ77,Best soap ever,5.0,"May 25, 2023",Ashlee Rothert,1,"I absolutely love this soap. It is the only one that I prefer to use. It’s the perfect Ph balance for skin so I can use it on my face which is what I mainly use it for. (I have dry, sensitive skin.) this is perfect as it is very gentle and non-drying to the skin. I wish everyone in the world would use this soap! Lol I will use it for the rest of my life as long as they keep making it!",8,2025-04-15 12:38:40
customer_review-R3B2RIG7PTNQP4,B09N8NGJ77,Fantastic soap.,5.0,"October 16, 2023",DWF,1,"This soap is the best I have ever used. Turns out, some manufacturers of other soaps use chemicals that damage and harm your skin even if the soap is meant to aid your skin against dryness, seborrhea, psoriasis, eczema, etc.

This is perhaps the best soap I have ever used in my life. The rest of Western soaps can burn in h*** for all I care.",5,2025-04-15 12:38:42
customer_review-R3VHN2X174IN49,B09N8NGJ77,Great cleanser,5.0,"May 12, 2024",MLS,1,I love how easily it foams and gets my skin really clean without drying.,0,2025-04-15 12:38:43
customer_review-R22X8E9SETEYNM,B09N8NGJ77,It’s okay,3.0,"August 13, 2023",BR,1,I have dry skin and hormonal acne (it’s not bad but I have a little on my body) and I didn’t notice this being a miracle product by any means. But it did leave my skin a little bit softer when I did use it (I will also note that sometimes I would get itchy in areas I used it though)! It seemed to unclog some of the pores on my chest too. I probably wouldn’t repurchase but it may work better for others. It’s unscented as well so that’s a plus.,12,2025-04-15 12:38:43
customer_review-R2K1WBMRHA8H7V,B09N8NGJ77,Soft skin,5.0,"June 3, 2023",M. Foster,1,"I am not a soap peoson for my skin, but have liked other products from this brand. Figuring this would be good to keep in the shower.
After a particularly hot and humid day I grabbed it to wash off my face and neck. It left my skin so soft and protected without additional moisturizer!
Also the bar is on the small size, highly recommend",7,2025-04-15 12:38:43
customer_review-R1QJXUJIO9S2ZG,B09N8NGJ77,Great cleaser!,5.0,"April 28, 2023",Raizia,1,Will definitely be repurchasing this. I've been using it for only 2 weeks and I've seen such an improvement in my skin. Unscented which is a plus and it lathers up well. My nose and cheeks get very oily throughout the day and is where I get the most acne due to dirt/impurities. By day 3 my skin is much cleaner. 10/10 recommend,6,2025-04-15 12:38:43
customer_review-R1SPJW3J8UMC2S,B09N8NGJ77,Awesome cleanser,5.0,"January 27, 2024",Enedina ortega,1,"This soap lathers up so well, it leaves my face feeling so clean and unscented is perfect for my sensitive skin! I found my new soap!",7,2025-04-15 12:38:43
customer_review-R34BYMPC95B2Y5,B09N8NGJ77,Great product,5.0,"July 14, 2023",Tan,1,I have rosacea and normally very sensitive skin. I love the sunscreen of this brand so I wanted to try this soap and I love it. It really cleans and has no scent which is really nice. I would highly recommend it for sensitive skin.,6,2025-04-15 12:38:43
customer_review-RDTLWYKZM8SUB,B09N8NGJ77,Este jabón es increíble,5.0,"September 28, 2023",Jaqueline,1,"Tengo piel mixta, este jabón me dejo la cara súper suave, hidratada y acabo con el ligero acné que tenía. En menos de una semana, mi piel se ve y se siente muy diferente, ame este jabon!",0,2025-04-15 12:38:43
customer_review-R14M2HYR3OLVVD,B09N8NGJ77,Good cleansing bar,5.0,"March 29, 2024",Rhonda Jackson’s,1,It is great!! Really cleans w/o stripping.,0,2025-04-15 12:38:43
customer_review-R1DBT210L3FZEV,B09N8NGJ77,Clean and moisturized,5.0,"July 31, 2023",Onemoreolo,1,"This was a lifesaver for my stay in southern Utah in the summer. As the air got drier, so did my skin. This soap cleaned and I felt like it hadn’t stripped my skin of all it’s moisture",3,2025-04-15 12:38:43
customer_review-R24FZ3SIEOQ0VE,B09N8NGJ77,Lovely soap that lathers well and doesn’t strip skin,5.0,"February 5, 2023",Ahn O'Maly,1,"Lovely ph balanced bar. Perfect for dry winter face & body cleansing. This may not be heavy duty enough to degrease me in the summer but as a winter soap for my skin that dries out in winter this is really gentle, doesn’t break me out and doesn’t irritate my skin. Winner.",7,2025-04-15 12:38:46
customer_review-R1UYVX4S7XQ16C,B09N8NGJ77,It’s alright,3.0,"December 14, 2023",Jenna,1,I’ve been using this for a month or more and i see no difference with my skin but it also doesn’t bother my skin and I have sensitive skin! Trying something different again,0,2025-04-15 12:38:46
customer_review-R16INRWGY477M5,B09N8NGJ77,Fantastic,5.0,"January 27, 2024",Cynthia Adorno,1,"Was worthy, smells good, feels great in my skin and arrived sooner than I expected.",3,2025-04-15 12:38:46
customer_review-R1GMH5PY7N7WL8,B09N8NGJ77,Great gift,5.0,"February 26, 2024",K,1,Smelled good too,0,2025-04-15 12:38:46
customer_review-R2FRAVCYZ4YS5M,B09N8NGJ77,Love it,5.0,"October 25, 2023",Bailey,1,It leaves my skin extremely soft and moisturized. It has an extremely faint smell as well.,5,2025-04-15 12:38:46
customer_review-RR86XF8985KC0,B09N8NGJ77,Muy bueno,4.0,"April 10, 2023",Osday Alvarez,1,Bueno muy bueno,3,2025-04-15 12:38:46
customer_review-RDB374PXNBDPL,B09N8NGJ77,Glowing skin,5.0,"February 6, 2023",Michele Hidalgo,1,"I loved it. It left my skin clean, refresh and glowing. Not itching. Furthermore I am trying more of joseon skincare products.",3,2025-04-15 12:38:46
customer_review-R2FO6B5HJECC5Y,B09N8NGJ77,Good product,5.0,"June 28, 2023",lynnkobasa,1,Feels very good on your skin recommend it and I highly recommend it.,5,2025-04-15 12:38:46
customer_review-R1FM9L1CT4AA94,B09N8NGJ77,Love it 😍,5.0,"November 29, 2023",Marie.01,1,Best thing ever ❤️❤️❤️,0,2025-04-15 12:38:46
customer_review-R3G5LUJIAOJMYH,B09N8NGJ77,Just OK,3.0,"August 31, 2023",Adri V,1,If you are expecting super soft skin you are not getting it with this soap.,0,2025-04-15 12:38:46
customer_review-R1NA855J15Y8SK,B09N8NGJ77,ITEM NOT RECIEVED,1.0,"September 16, 2024",Arely Merino Pineda,1,"I never recieved my item. My package came empty and when I tried to get a replacement Amazon sent me to fix the issue with Beauty of Joseon. I did so, I contacted Beauty of Joseon and they told me to send them my order number, date it was placed. After doing so, they told me they couldnt do anything to help because my purchase wasnt made directly with them.",0,2025-04-15 12:38:49
customer_review-R6J6RZ6R2IS32,B09N8NGJ77,Ok,3.0,"September 8, 2023",Monchi,1,It’s gentle but doesn’t last as long as other bad soaps.,0,2025-04-15 12:38:49
customer_review-RDR6ORJNS465Q,B09N8NGJ77,Reseca mucho la cara,2.0,"March 15, 2024",bibiana cardona,1,Este jabón reseca mucho la cara al principio me gustó pero después la cara se me puso muy reseca y la verdad no recomiendo este jabón si tienen piel sensible y también la piel de la cara se ve muy opaca.,0,2025-04-15 12:38:49
customer_review-R29I3WHITHFNUA,B09N8NGJ77,Prone to Breakout,1.0,"January 23, 2025",AlKo,1,Had a breakout every time used it,0,2025-04-15 12:38:49
customer_review-RH2ITLIDOV7GK,B09N8NGJ77,Great,5.0,"October 13, 2022",KAT,1,I have tried other soaps that leave my skin dry. This product does not do that my skin feel soft.,0,2025-04-15 12:38:49
customer_review-R24TFHCVHAMZIL,B09N8NGJ77,Low ph soap bar,5.0,"March 3, 2023",Daughterofthesouth,1,"Wonderfully gentle, non-drying soap I use on my face AM and PM.",0,2025-04-15 12:38:49
customer_review-R3IC0SQ6ZS4IA9,B09N8NGJ77,Love it,5.0,"March 4, 2023",Pattikaces,1,This item is really with it. Makes my skin very soft.,0,2025-04-15 12:38:49
customer_review-R1BW0N2I2SS1JA,B09N8NGJ77,Strange smell,2.0,"July 7, 2024",Maya,1,It smelled like an old expired product.,0,2025-04-15 12:38:49
customer_review-R37UFVFD00JGKV,B09N8NGJ77,Not good for dry skin,3.0,"June 8, 2022",Ashley,1,I bought this originally because people said this is a good bar soap for dry/dehydrated skin. I wouldn’t say so. It really dried out my skin something fierce. It does work as a good body soap though.,3,2025-04-15 12:38:49
customer_review-RZ7DUBAEPXC1J,B09N8NGJ77,Mid,3.0,"August 9, 2022",Heirennanhai,1,I have oily skin so I thought this would be good. But it wasn’t didn’t really do anything to my face. I was hoping to see results but didn’t see none.,2,2025-04-15 12:38:49
customer_review-R1EVTHJ6M66XW2,B09N8NGJ77,Feels nice,5.0,"July 22, 2022",Dennis,1,Good soap. Make face feel good. Thank you.,0,2025-04-15 12:38:52
customer_review-R3AQB5LH58DZXY,B09N8NGJ77,no scent non irratating formula,5.0,"May 12, 2022",Jill Lehr,1,"A Clean scent, mild and moisturizing bar soap.",0,2025-04-15 12:38:52
customer_review-R3UKVMPEKSMD0X,B09N8NGJ77,Best beauty bar,5.0,"October 1, 2022",Angela Petta,1,"BOJ is a budget conscious effective Korean skincare line. When I started my skincare journey at the age of 13, I was introduced to a facial cleansing bar. To this day, I like bar soap, minus the cons of soap. This beauty bar is the perfect solution. It is a hydrating exfoliating bar that does not strip the skin or contain any of the bad ingredients associated with bar soap. It cleanses, exfoliates (it contains rice husks for gentle exfoliation), firms & leaves the skin feeling comfortable & supple. If you like a bar soap formulation but with all of goodness K-beauty has to offer; this is your dream beauty bar.",3,2025-04-15 12:38:52
customer_review-RKQXBPR1V09YJ,B09N8NGJ77,Perfect,5.0,"August 17, 2024",Mika,1,"If you don’t want to exfoliate anymore, use this. It’s perfect and makes my face feel so clean.",0,2025-04-15 12:38:52
customer_review-R1T956E6QO7WZY,B09N8NGJ77,Didn’t work,1.0,"February 16, 2025",Stella H,1,I used it until it got finished and I didn’t notice any difference,0,2025-04-15 12:38:52
customer_review-R2NJO4KDQJRM3B,B09N8NGJ77,Makes my face feel so smooth and clean!!,5.0,"December 21, 2024",Makayla Engle,1,Very hydrating and gentle on your face! Nothing has made my skin feel this smooth and clean!,0,2025-04-15 12:38:52
customer_review-R1K7F07IQDOSD9,B09N8NGJ77,Love!,5.0,"January 14, 2022",ChristinaK,1,I have pretty sensitive skin and eczema and it doesnt seen to bother me at all. Doesn't dry out the skin it actually leaves it feeling pretty soft. I love the exfoliating beads throughout the bar. Ive already ordered another one!,4,2025-04-15 12:38:52
customer_review-R3JYLHFGZM028W,B09N8NGJ77,Nice soap,5.0,"May 22, 2024",Tammy Bradford,1,Very nice bar of soap. Good lather. A little pricey as I’m using it for a body soap but at least it left my skin soft lol. I just love the brand. I couldn’t be more pleased.,0,2025-04-15 12:38:52
customer_review-R32IVE7YFOE21W,B09N8NGJ77,Suave para pieles delicadas y sensibles,5.0,"December 26, 2024",Cacho,1,Es muy suave y deja la piel realmente limpia,0,2025-04-15 12:38:52
customer_review-R3FWLOWKCU3CJE,B09N8NGJ77,So CREAMY!,5.0,"October 31, 2024",Kindle Customer,1,this soap lathers on so nicely and the skin feels so clean and soft to the touch and hydrated after using the soap bar... ill never be using any other soap again. i used to use just a basic dove beauty bar but this by far has exceeded my expectations.,0,2025-04-15 12:38:53
