review_id,asin,title,rating,date,reviewer_name,verified_purchase,body,helpful_count,crawl_date
customer_review-R3EP0ZUL52SMQ6,B0B3R661JP,My go-to cleansing balm,5.0,"August 22, 2024",Amazon Customer,1,"The Beauty of Joseon Radiance Cleansing Balm is worth it. It melts into my skin, turning into a silky oil that effortlessly lifts off every bit of build up from the previous day.

What I love most is how my skin feels afterward—clean, soft, and not the least bit greasy. It’s gentle enough for my sensitive skin and doesn’t cause any irritation, which is always a concern for me. Plus, the jar is compact and comes with a spatula, so I never have to worry about dipping my fingers in.

This balm has quickly become a favorite in my skincare routine. If you’re looking for something that’s both effective and gentle, I can’t recommend it enough.",5,2025-04-15 12:32:48
customer_review-R13KGQ4GLLWO5J,B0B3R661JP,Absolutely lovely!,5.0,"October 5, 2024",Lydia Gurevich,1,"I used to use a different cleansing balm until the prices kept rising (not gonna name names but it's also Korean, comes in a pink container, rhymes with vanilla) so I decided to try this one instead after reading some very good reviews, and oh my goodness, this one is excellent! It works on all waterproof makeup. Doesn't make my eyeballs/vision cloudy. No fragrance! Has the cutest packaging and scoop. Rubbing it onto my face feels like a spa experience, it's so soft and smooth, I just love it.",5,2025-04-15 12:32:48
customer_review-R27GK7VDHEO240,B0B3R661JP,Not bad,4.0,"October 15, 2024",BC,1,"Generally good, but not as effective for waterproof mascara.",0,2025-04-15 12:32:48
customer_review-RP6FX24LGGX5E,B0B3R661JP,Best cleansing balm on the market!,5.0,"January 20, 2025",Justine,1,1000% recommend!,0,2025-04-15 12:32:48
customer_review-R79JQR7CKRZOX,B0B3R661JP,Extremely good,5.0,"October 13, 2024",Amazon Customer,1,I have been using Anua cleansing oil for a year. But it is hard to carry while travelling so I wanted to try a cleansing balm. I can say I rate this a star above Anua. It gives a slightly more clean feeling and I like that a little is all you need. I have acne-prone skin with a very oily T zone. This cleans the nose and sebaceous filaments very well.,4,2025-04-15 12:32:48
customer_review-R36R00BL3YRQ8D,B0B3R661JP,"Soft, gentle and effective",4.0,"August 26, 2024",Shannon Moore,1,"This balm isn’t too heavy (I kind of wanted it to be richer) and rinses eat fresh and clean. So gentle and no comedogenic, great ingredients.",0,2025-04-15 12:32:48
customer_review-R1FP0W8SNMH2KM,B0B3R661JP,Love this,5.0,"December 28, 2024",Amazon Customer,1,By far the best cleansing balm I've used. Will buy again.,0,2025-04-15 12:32:51
customer_review-R1DM47I6Z1A4JG,B0B3R661JP,Decent makeup remover,4.0,"August 8, 2024",Amazon Customer,1,This is a nice lightweight balm. If you wear waterproof mascara like I do. This will not take it off. Good for removing sunscreen and light makeup.. I like that it doesn't have a smell.,0,2025-04-15 12:32:51
customer_review-R3D5K20FH6MF9V,B0B3R661JP,Soft cleansing balm that’ll replace my Clinique take the day off balm,4.0,"July 30, 2024",danielle,1,It does the job and doesn’t irritate my skin. It does require quite a bit of work on mascara but I’m used to that from the Clinique balm. Overall it’s good!,0,2025-04-15 12:32:51
customer_review-RYMKBU014B420,B0B3R661JP,Works well,5.0,"November 11, 2024",Eleanor Israeli,1,"I found that this makeup remover works SO MUCH BETTER than the standard makeup remover wipes, my face ACTUALLY feels clean after using it. Melts makeup from my face and feels really nice after using. 100/10 buying again.",2,2025-04-15 12:32:51
customer_review-R1NPV16E5P1XPR,B0B3R661JP,Wooooow,5.0,"October 12, 2024",Jean Gray,1,"Okay this stuff is amazing. My skin feels so incredible and a little goes a long way. Hooked. I’ve tried a lot of cleansing balms and this one beats them all. It cleans well, it melts quickly, my skin feels dewy and soft after rinsing with a washcloth. I’m so impressed.",0,2025-04-15 12:32:51
customer_review-RTH4BX4BYBZRW,B0B3R661JP,It works,4.0,"March 1, 2024",Alexandra,1,"I wear full makeup on an almost daily basis. I needed a good cleansing balm that would effectively remove it all. This works well for foundation and eye shadow. It took a little longer to break down mascara, despite the mascara not being waterproof. It fully removed all my makeup after applying a little more and rinsing with water. The price point is kind of in the middle of other brands, but I ultimately chose this one because of the good ingredients used by the brand and more affordability compared to other brands.",0,2025-04-15 12:32:51
customer_review-R3LIQJCITIHWL0,B0B3R661JP,Works great,5.0,"November 8, 2024",Shell,1,This melts quickly in my hands and takes off my mascara. And I mean takes it all of. A little goes a long ways. Will be buying again. Doesn’t irritate eyes which is a plus.,4,2025-04-15 12:32:51
customer_review-R170GCT5TOU3OW,B0B3R661JP,Will remove even the most stubborn waterproof mascara,5.0,"January 26, 2024",Catarina Vu,1,"This melts away foundation, sunscreen, etc in seconds. Mascara is always a bit tough. I use the Heroine make super waterproof mascara or the Clio Kill Lash mascara and if you have tried those mascaras you know what a PAIN they are to remove. Using coconut oil or olive oil won't make the mascara budge but they are not cosmetically formulated so using plain oil clogged my pores and I was afraid of creating stys. This will melt off the mascara but you have to give it a second to work. I like to emulsify the balm all over my face and then tackle the eyes by loading up the product (once melted) on my eyes, concentrating on the lashes. I massage my lashes for 20 seconds or so before gently wiping the lashes in a downwards motion. After rinsing and following up with a water based cleanser, I'm free from makeup!",0,2025-04-15 12:32:51
customer_review-R1300CZQENRNY1,B0B3R661JP,"Soothing and gentle, even with Accutane.",5.0,"February 17, 2023",Aidan West,1,"I’ve been on accutane for 3-4 months now and have been dealing with extreme dryness and skin sensitivity since starting, so finding skincare products that are gentle enough to not disrupt my already compromised skin barrier while also being efficacious is a challenge. The reviews are right: this is gentle, luxurious, moisturizing, and incredible effective at removing dirt, sunscreen, and makeup (in my case, skin tints to cover up redness).

My skin felt like butter afterwards, but in a good way. It was soft and silky whilst not being greasy. It washes off with just water incredibly well without needing to use any cotton pads or a towel. Just put the balm on dry skin, rub it in for around 2-3 minutes, and wash it off with water (whether that be in your sink or your shower). I, personally, don’t think I’d like need to use a water-based cleanser afterwards, but it never hurts to go in with a regular facial cleanser to really make sure you’ve removed any remaining residue/dirt/oil (though it does this well by itself).

It has no fragrance/smell and the ingredient list looks to be good, with no harsh or irritating ingredients to be found. A solid product overall. Definitely give this a try!",29,2025-04-15 12:32:51
customer_review-R3QEIUDGJAZ4RO,B0B3R661JP,Best to Remove Makeup,5.0,"September 28, 2024",Amazon Customer,1,This works great as part of my skincare routine. It removes makeup and oils well. Then I follow it up with their cleanser. I was skeptical at first but now love it. I have sensitivity skin and it hasn’t caused any issues or breakouts.,0,2025-04-15 12:32:51
customer_review-RCQBHYKQSNDR,B0B3R661JP,My sensitive skin feels so clean,5.0,"July 19, 2024",Lydia Roberts,1,"I love this cleansing balm! I have sensitive, Rosacea skin and can't use harsh cleansers or exfoliants. I was having trouble getting my skin really clean and removing my sunscreen. Each night I rub this balm all over my face, rinse, then use Vanicream cleanser and rinse. This double cleanse really works and my skin feels truly clean afterwards. And, it's so affordable. I'll be trying other Beauty of Joseon products to see if they also work well for me.",2,2025-04-15 12:32:54
customer_review-R159R466X61Q1K,B0B3R661JP,Just what I wanted!,5.0,"December 5, 2022",kirabira,1,"I live in a building with ancient plumbing, and my oil cleansing stage was destroying my pipes because over time the layers of washed off jojoba oil would add up and get the pipes clogged and make the sink drain so slow and then I'd have to have one of the maintenance guys come in to clean the pipes and it was a whole production. Not ideal!!

So I've been wanting to try out a cleansing balm that rinses a bit cleaner and doesn't stay oily and mess up my pipes.

So far so good! A little of this stuff goes a long way, which is nice. It smells nice, has nice packaging, easy to use, gets my makeup and daytime lotions and potions off, then I follow with a wipe or micellar water and we're good to go for nighttime lotions and potions! (I only use it at night.)

Overall, very successful! I'll likely repurchase whenever I run out, but I don't anticipate that being any time soon because you truly don't need to use very much so this container will likely last me like 6-9 months.",23,2025-04-15 12:32:54
customer_review-RWR2GXOWC5J5Y,B0B3R661JP,Gentle and effective,5.0,"September 3, 2024",Cheyenne,1,"The best balm remover I have found. Removes even disaster proof liner and mascara with ease, very little rubbing required. Feels hydrating and washes off with a good double cleanse without leaving residue behind! I have extremely sensitive acne prone skin and this stuff does not break me out, unlike most other balms or jellys!",4,2025-04-15 12:32:54
customer_review-R3VN8DZFAAURBD,B0B3R661JP,This balm works,5.0,"July 21, 2024",Ollie25,1,"I’ve been using the TATCHA cleansing oil for a few years now and yes that one works. I thought it worked well until I got this balm. First time using it and I could tell right away that it was a lot more effective at breaking down makeup. It’s also way cheaper so that it a huge plus. It’s a beautiful product, no scent, not drying and very effective. So glad I switched.",9,2025-04-15 12:32:54
customer_review-R1ZPI15912FNLO,B0B3R661JP,Doesn’t irritate,5.0,"December 1, 2024",Alexandra,1,Does exactly what I expected,0,2025-04-15 12:32:54
customer_review-R3CAME6ZA87Q4T,B0B3R661JP,Texture is beautifully luxurious but not the best for eye makeup,4.0,"February 15, 2024",Amazon Customer,1,"First of all, the texture is silky perfection making the process a lovely experience to look forward to as the 1st step in a double cleanse. I also love that it's fragrance free. It removes face makeup, sunscreen and dirt perfectly, but I find myself really having to work to remove waterproof mascara and at times leaves a bit of a racoon-eye situation after.",11,2025-04-15 12:32:54
customer_review-R3NNDD3Q9R0NY,B0B3R661JP,Not greasy,5.0,"November 7, 2024",Alejandra Martin,1,Great cleanser AND It dosen't leave a greasy fealing on your skin,0,2025-04-15 12:32:54
customer_review-R3VJL5M27CNWUH,B0B3R661JP,Big fan of Korean cleaning!,5.0,"November 5, 2024",Babs,1,77 year old skin loves this cleaning magical potion,0,2025-04-15 12:32:54
customer_review-RRPHA0S7QESSP,B0B3R661JP,Holy grail,5.0,"October 20, 2024",Adrian Acevedo,1,Removed all my makeup and left my skin incredibly soft. Unbelievably moisturizing to my dry skin.,0,2025-04-15 12:32:54
customer_review-R2TPP6SAZ19UYR,B0B3R661JP,Most effective balm I've tried,5.0,"August 29, 2024",bookish,1,"This is a gentle, effective makeup remover that has yet to irritate my eyelids. It removes the smudges along my lash line that other cleansers/removers always left behind. I don't have to go back over my lashes with a cotton swab.",2,2025-04-15 12:32:54
customer_review-R1TBD5Y6SCK4O8,B0B3R661JP,Super hydrating!,5.0,"August 21, 2024",Angela Altareh,1,I have not tried anything from this brand that I didn't like and this was no exception. I love how this product takes my makeup off and leaves my skin glowing. I use it as the first part of my double cleansing routine.,0,2025-04-15 12:32:56
customer_review-R1VY9RY9NJZ3HF,B0B3R661JP,Best Korean Skincare,5.0,"October 24, 2024",Todd Peer,1,Best Korean skincare products out there! Definitely recommend all of their products.,0,2025-04-15 12:32:56
customer_review-R3LO3Q9KA2NKGK,B0B3R661JP,Great!,5.0,"October 23, 2024",Katie P,1,This might be my favorite BOJ product; it melts makeup off effortlessly.,0,2025-04-15 12:32:56
customer_review-RVNGORRNPD782,B0B3R661JP,My favorite cleansing balm,5.0,"October 24, 2024",Noah,1,"The texture, the effectiveness and the package are all 5/5.
My favorite first cleanser!",0,2025-04-15 12:32:56
customer_review-R35G3T20AYTA48,B0B3R661JP,Must have!,5.0,"September 2, 2024",Anycia J,1,I love this facial cleanser. It's gentle enough that my skin has not had any issues. It removes makeup well. I notice that after I wash my face it doesn't leave it dry feeling.,0,2025-04-15 12:32:56
